TweetID                Likely Language
445527264256872448     es
442289646706655232     en
445456750125518848     es
449508227743760385     es
448211407465877505     es
440962187616452608     ca
440080294482563072     es
439883471167954945     ca
441111617523425280     es
439706956149051392     ca
447123658759479296     es
440270433267744769     es
448930311217635328     es
447442947467116544     es
450643464460718080     es
447867269461577728     ca
450345106298916864     ca
445345546757492736     es
446908381073518592     ca
442342518412570624     es
439719944323092480     es
449688549252956160     ca
441902601094041600     es
445237516841795584     ca
443332190911623168     ca
448719455389253632     es
445973997310971905     es
446367044368596993     es
442970293544710144     en
439828907777605632     es
449941965237669888     ca
447416375221710848     es
447290275673948160     es
443264062500380672     es
440949042919776256     es
442443486256979968     es
445228674682724352     es
450021570539704321     es
442397929584984064     es
444176882750464000     eu
442656536834613248     es
444576526982742017     es
440160417957294081     es
450401242117074945     es
444052085810937856     es
441668780637552640     es
447494716045938688     ca
446398979484680192     es
448937061039747073     ca
441007305384292353     es
441661105115774976     ca
442329202852134913     ca
449461214532624384     es
450655214484598785     ca
444024111145447424     ca
440798273872605184     ca
442597910774308865     es
445087334678409216     ca
441620398728572929     ca
441880999967064064     ca
446997153173745664     es
440175265621479424     ca
447807846080860162     es
441316460947054592     ca
450261324644499456     en
450340522851581953     en
439401308874088448     ca
444946921502015488     es
442209486707884032     es
444068986243010560     ca
446028397454852096     ca
443280450849882112     pt
448909119156944896     en
440753230403080192     es
449984808173588480     es
442910811875717121     ca
446759756347486208     ca
446609761027776512     es
442397900635906048     es
444025147188862976     es
439461788598685696     ca
450313585747828738     ca
443526919418818560     es
449904176773206016     ca
441219131040595968     pt
448227056569303040     ca
442066537336569856     es
439693733999964162     es
447328547741646848     es
448170476289130496     es
449259576899416064     ca
440195958635515904     es
449506929686351872     es
446933794541809665     es
439897088558903296     ca
444598164432375808     ca
444474471278460928     pt
449947933728075777     es
450738878576885760     es
440106875380842496     es
448923328053776385     es
442450523967741953     es
449307808463613953     es
440862758893268992     es
448802396601597952     ca
440795687585067009     ca
450546737149931521     ca
442053940247801856     es
440085246818934784     ca
445190565005500416     ca
447331938198904832     en
440615048856481792     es
445685506987544576     es
446967099869888512     es
447258407347957760     ca
446347969517092864     ca
449304212892319744     es
443069107077144576     es
450214890943557632     es
440110387317723136     es
449207593656152065     es
442678088254906368     es
445248937977729024     ca
445210421977710592     es
443864759965065217     es
450319614770413568     es
439716948382060544     ca
449706630134132736     es
443880582229925888     es
442039743258566656     es
446588834047078401     ca
442277670517485568     es
450690159798136832     ca
445295113238249472     es
447193085760774145     es
443670957149147136     es
448448257547841536     es
446940795233652736     es
450621188046614528     ca
443492946542088192     es
440948117379506176     es
440105955683217408     en
447863764768264192     es
448196415408590848     es
449502328337747968     ca
449532533869670400     es
445839051510521856     es
447867033452285952     ca
444551697948758016     ca
444238378314530816     ca
440281953477349376     es
449666668869197824     es
442710349452967936     es
446401533740326912     en
447256354135478272     es
439472363093377024     es
450251062273118208     es
439583688628899840     ca
446245537134956544     ca
444927632908775424     es
448503862790729729     ca
446755874212970496     ca
440888573458272257     es
448112611859894272     ca
447886117820727296     es
442237348454350848     es
448079396470280192     es
448449871545401344     es
440133100669272064     ca
447740440809578496     es
443849502173437953     ca
450690822556893184     es
442425380029616129     es
443124808608673792     es
440865930344943616     ca
441141874942676992     ca
447993385673306112     es
444548989191737345     es
447412222101565440     es
440508053147119616     es
449454578577461248     ca
442060860245426176     en
440367254694543360     es
440924382022864896     es
448751602384781312     ca
441543495476838401     es
442339679925723137     ca
449867106012897280     es
449938884810792960     es
448797319178489857     ca
440763060308176896     es
445993894363561984     es
445209961174671360     es
446937625577144320     es
439381756924690432     es
445192564967493632     es
440622216376774656     ca
440572627258998784     es
445622951577411584     es
441147064781926400     en
450390008034525185     ca
448584932374642689     es
447054150204137472     gl
440430868126257152     ca
441130378867539968     pt
440980276731072512     es
450279970859147265     es
439916836722081793     ca
439830478989049857     gl
443779826554793984     es
439395874771574784     es
439734708545794048     es
447860324956647424     ca
446029410333114368     pt
445529950708580352     es
440743218561679360     es
443670580605517824     es
442271811364200448     ca
445091293774221312     ca
443151140084277249     es
450317434470547457     ca
445836183923597312     pt
447136596115345410     ca
440866810057863168     es
444195673920270337     ca
445230975879225344     ca
449273200753786881     ca
442284180861628417     ca
446379404374319104     ca
447796599394418688     es
439501448481882112     ca
449644481873448961     es
449992936541810689     ca
448538179663331328     es
445284679273705472     es
439783729574457344     es
444394565072871424     es
443890257508204544     es
445649727452114944     es
442029303933714432     es
444737784314880001     es
446417374485692416     es
445810851447312384     es
440968844937408515     ca
441603943609933824     ca
